index,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
5156,0,0.99,0.76,4,185,5,0,0,technical,low
12646,1,0.51,0.83,5,249,4,0,0,technical,medium
13411,0,0.69,0.72,4,210,2,1,0,sales,high
14377,1,0.43,0.55,2,129,3,0,0,sales,low
11974,0,0.82,0.58,5,263,8,0,0,IT,medium
12812,0,0.85,0.99,3,208,2,0,0,product_mng,low
8177,0,0.49,0.67,6,286,4,0,0,sales,low
9392,0,0.5,0.97,2,252,4,0,0,management,medium
10977,0,0.16,0.61,4,171,6,0,0,IT,medium
6194,0,0.67,0.72,3,180,3,0,0,sales,low
4361,0,0.72,0.8,3,158,3,0,0,sales,medium
3257,0,0.7,0.67,4,224,3,0,0,support,medium
5681,0,0.61,0.87,4,151,3,0,0,hr,medium
6064,0,0.73,0.59,4,214,5,0,0,hr,medium
7459,0,0.93,0.65,4,258,3,0,0,support,medium
9710,0,0.87,0.62,4,202,3,0,0,sales,high
373,1,0.36,0.57,2,142,3,0,0,product_mng,medium
8926,0,0.56,0.45,3,184,3,0,0,RandD,medium
14926,1,0.85,0.87,5,245,5,0,0,technical,low
10706,0,0.93,0.59,3,273,2,1,0,sales,medium
12624,1,0.38,0.5,2,140,3,0,0,sales,low
2596,0,0.76,0.64,3,189,3,0,0,accounting,medium
13444,0,0.7,0.85,4,142,2,0,0,support,low
4080,0,0.51,0.55,4,267,3,0,0,technical,medium
12261,1,0.82,0.97,5,263,5,0,0,hr,medium
9079,0,0.61,0.51,3,207,3,0,0,RandD,medium
7116,0,0.77,0.51,4,142,4,0,0,sales,low
8686,0,0.6,0.6,4,197,3,0,0,management,medium
8772,0,0.59,0.75,2,273,2,0,0,IT,high
4199,0,0.98,0.51,3,157,3,0,0,marketing,medium
12861,0,0.59,0.69,3,162,3,0,0,technical,low
13477,0,0.57,0.67,5,235,2,0,0,product_mng,low
9325,0,0.55,0.54,5,168,2,0,0,sales,low
8404,0,0.82,0.55,3,207,2,0,0,marketing,high
13312,0,0.16,0.61,6,269,2,0,0,accounting,high
1064,1,0.47,0.81,4,133,3,0,0,RandD,low
3293,0,0.52,0.54,4,184,3,0,0,sales,low
12363,1,0.72,0.96,5,267,5,0,0,technical,low
4843,0,0.7,0.98,4,176,5,0,0,technical,low
3796,0,0.48,0.65,3,199,2,0,0,technical,low
11148,0,0.72,0.53,3,179,3,0,0,support,low
5127,0,0.77,0.84,3,188,4,0,0,sales,medium
1004,1,0.09,0.8,6,247,4,0,0,sales,medium
12535,1,0.37,0.56,2,156,3,0,0,sales,medium
5691,0,0.74,0.75,4,149,3,0,0,technical,low
14576,1,0.91,0.87,4,235,5,0,0,technical,low
7824,0,0.66,0.62,2,159,3,1,0,technical,medium
10351,0,0.79,0.68,5,272,3,0,0,support,medium
5596,0,0.62,0.98,4,107,2,0,0,sales,low
4049,0,0.89,0.58,3,183,4,0,0,technical,medium
3966,0,0.82,0.58,4,202,2,0,0,RandD,medium
6015,0,0.51,0.54,3,154,3,1,0,IT,medium
8378,0,0.59,0.69,4,207,2,0,0,technical,medium
13714,0,0.64,0.63,3,156,6,1,0,support,low
2015,0,0.81,0.57,3,224,2,0,0,hr,medium
6941,0,0.7,0.8,4,236,2,0,0,RandD,medium
3384,0,0.89,0.91,5,156,4,0,0,sales,medium
10248,0,0.94,0.57,3,166,4,0,0,sales,medium
1631,1,0.1,0.85,6,283,4,0,0,sales,medium
5718,0,0.63,0.84,3,269,2,0,0,product_mng,low
13363,0,0.99,0.8,3,209,2,0,0,support,medium
1307,1,0.44,0.5,2,135,3,0,0,sales,low
14158,0,0.85,0.9,3,245,3,0,0,marketing,medium
1781,1,0.44,0.51,2,135,3,0,0,sales,medium
2422,0,0.61,0.68,5,225,4,0,0,technical,low
1655,1,0.09,0.9,6,256,4,0,0,support,low
11345,0,0.8,0.67,3,178,3,0,0,IT,low
12320,1,0.41,0.54,2,153,3,1,0,sales,low
9316,0,0.77,0.65,3,187,3,0,0,marketing,low
8637,0,0.89,0.86,3,223,2,0,0,sales,low
11908,0,0.67,0.39,2,207,7,0,0,sales,medium
2274,0,0.92,0.92,3,159,3,0,0,IT,low
4560,0,0.75,0.55,2,184,2,0,0,support,low
10695,0,0.6,0.59,4,201,3,0,0,sales,medium
7363,0,0.59,0.48,5,267,3,0,0,technical,medium
14959,1,0.59,1.0,2,155,5,0,0,sales,low
3047,0,0.48,0.59,5,235,3,0,0,product_mng,low
1681,1,0.83,0.94,4,264,5,0,0,sales,low
6410,0,0.85,0.5,3,168,2,1,0,marketing,medium
2800,0,0.94,0.75,5,238,2,0,0,support,medium
3215,0,0.34,0.63,5,248,3,0,0,sales,low
2581,0,0.63,0.96,5,152,3,0,0,IT,low
243,1,0.4,0.5,2,128,3,0,0,sales,low
12689,1,0.87,1.0,4,228,5,0,0,support,medium
11735,0,0.89,0.77,5,232,3,0,0,sales,low
14885,1,0.45,0.53,2,159,3,0,0,sales,low
6388,0,0.77,0.64,4,192,3,0,0,support,low
6835,0,0.8,0.62,3,171,3,0,0,technical,low
10887,0,0.84,0.84,4,266,3,0,0,support,low
7484,0,0.68,0.88,5,256,2,0,0,technical,medium
3549,0,0.86,0.51,4,152,3,0,0,technical,low
12738,1,0.11,0.87,6,257,4,0,0,support,medium
5323,0,0.62,0.64,5,150,3,1,0,technical,medium
14028,0,0.68,0.79,4,184,3,0,0,marketing,low
1659,1,0.77,0.85,5,276,5,0,0,support,medium
12902,0,1.0,0.93,5,231,2,0,0,marketing,medium
10525,0,0.75,0.53,3,244,2,0,0,product_mng,low
12759,1,0.41,0.55,2,151,3,0,0,sales,low
5726,0,0.93,0.76,5,187,3,0,0,marketing,low
7781,0,0.89,0.84,5,168,2,0,0,RandD,low
6915,0,0.81,0.57,4,213,4,0,0,technical,high
9489,0,0.93,0.89,3,262,2,0,0,sales,low
1674,1,0.56,0.86,5,252,2,0,0,IT,medium
5503,0,0.56,0.63,4,204,4,0,0,marketing,medium
2352,0,0.54,0.73,2,100,3,0,0,IT,low
3995,0,0.63,0.4,6,177,2,1,0,sales,medium
6905,0,0.76,0.78,3,162,3,0,0,technical,medium
611,1,0.39,0.53,2,127,3,0,0,sales,medium
9599,0,0.5,0.8,3,234,3,0,0,technical,low
2474,0,0.5,0.55,4,148,3,1,0,hr,low
11424,0,0.69,0.73,3,231,2,1,0,management,high
8565,0,0.96,0.7,2,273,3,0,0,sales,low
14178,0,0.82,0.82,3,148,3,0,0,IT,low
5781,0,0.76,0.92,4,154,3,0,0,support,medium
3062,0,0.76,0.9,5,142,3,0,0,marketing,low
6822,0,0.6,0.63,3,182,3,0,0,accounting,medium
11944,0,0.99,0.68,5,264,10,1,0,support,medium
1186,1,0.11,0.96,6,262,4,1,0,technical,low
6218,0,0.65,0.76,3,111,5,0,0,technical,medium
2127,0,0.74,0.58,4,148,2,0,0,product_mng,medium
12950,0,0.69,0.75,5,196,3,0,0,support,medium
236,1,0.4,0.53,2,151,3,0,0,marketing,low
1344,1,0.39,0.57,2,150,3,0,0,support,low
2321,0,1.0,0.65,4,202,4,1,0,hr,low
7087,0,0.94,0.8,5,170,4,0,0,IT,high
9410,0,0.81,0.49,4,285,4,0,0,sales,low
1776,1,0.43,0.47,2,248,2,0,0,sales,medium
9690,0,0.99,0.54,3,247,3,0,0,RandD,medium
7209,0,0.87,0.98,3,174,3,0,0,hr,low
7888,0,0.45,0.79,5,97,6,1,0,accounting,high
2391,0,0.87,0.65,4,246,2,1,0,sales,low
5041,0,0.97,0.63,4,151,3,0,1,management,medium
10289,0,0.9,0.55,3,195,3,0,0,IT,medium
12828,0,0.66,0.56,4,185,3,0,0,sales,medium
7812,0,0.89,0.76,4,133,2,0,0,accounting,low
12398,1,0.87,0.83,4,265,6,0,0,sales,low
5727,0,0.83,0.64,2,192,2,0,0,sales,low
7581,0,0.96,0.55,5,211,2,0,0,sales,low
8702,0,0.54,0.7,3,213,2,0,0,marketing,low
1613,1,0.42,0.46,2,147,3,0,0,sales,low
6091,0,0.71,0.54,3,201,2,0,0,IT,medium
1623,1,0.39,0.53,2,153,3,0,0,sales,medium
10237,0,0.88,0.81,4,235,6,0,0,sales,medium
14654,1,0.81,0.98,5,245,5,0,0,IT,low
6188,0,0.76,0.99,3,216,3,0,0,marketing,low
3163,0,0.65,0.96,5,173,2,0,0,hr,low
7413,0,0.65,0.67,3,245,3,0,0,sales,medium
11564,0,0.66,0.5,3,139,10,1,0,sales,low
5703,0,0.81,0.55,3,127,4,0,0,support,medium
14106,0,0.6,0.42,2,109,6,0,0,sales,low
8142,0,0.9,0.74,3,260,2,0,0,support,medium
78,1,0.43,0.56,2,157,3,0,0,sales,low
6034,0,0.76,0.58,4,188,3,0,0,technical,low
2317,0,0.68,0.69,3,185,2,0,0,accounting,low
13897,0,0.36,0.41,3,167,10,0,0,support,low
2874,0,0.54,0.95,3,221,3,0,0,support,medium
4409,0,0.86,0.66,4,191,2,0,0,technical,low
13595,0,0.43,0.38,3,119,2,0,0,sales,low
3399,0,0.13,1.0,4,157,5,1,0,technical,low
11804,0,0.64,0.88,3,252,2,0,0,sales,low
9103,0,0.55,0.75,3,191,3,0,0,sales,low
7951,0,0.72,0.63,4,251,3,0,0,sales,medium
3478,0,0.49,0.76,3,208,2,0,0,technical,low
8889,0,0.2,0.75,3,235,4,0,0,technical,high
2386,0,0.84,0.51,6,141,2,1,0,sales,low
4562,0,0.57,0.76,3,195,3,0,0,technical,medium
13307,0,0.29,0.38,5,191,5,0,0,management,medium
363,1,0.72,0.96,5,267,5,0,0,technical,low
10034,0,0.92,0.65,4,260,2,0,0,hr,low
9345,0,0.78,0.66,4,156,3,1,0,technical,low
5440,0,0.52,0.98,4,148,3,0,0,sales,low
1360,1,0.11,0.83,6,262,5,0,0,IT,low
14405,1,0.89,0.95,4,275,5,0,0,technical,medium
11998,0,0.33,0.65,3,172,10,0,1,marketing,high
11334,0,0.79,0.73,2,147,2,0,0,technical,medium
14292,1,0.38,0.49,2,151,3,0,0,technical,low
9833,0,0.24,0.71,3,187,5,0,0,IT,low
5620,0,0.5,0.85,4,150,2,0,0,support,high
5130,0,0.49,0.54,6,214,3,0,0,sales,high
10925,0,0.99,0.75,4,163,2,0,0,sales,low
11660,0,0.52,0.69,5,208,8,1,0,RandD,low
14558,1,0.11,0.8,6,282,4,0,0,technical,medium
13782,0,0.79,0.56,3,149,10,0,0,product_mng,low
8275,0,0.6,0.88,3,201,2,0,0,hr,low
79,1,0.39,0.56,2,142,3,0,0,accounting,low
7909,0,0.81,0.51,3,247,2,0,0,support,medium
7232,0,0.97,0.67,4,223,3,0,0,support,low
8854,0,0.71,0.54,3,249,3,0,0,marketing,medium
5535,0,0.95,0.81,4,238,2,0,0,technical,low
324,1,0.37,0.45,2,131,3,0,0,sales,low
5015,0,0.56,0.64,3,270,3,0,0,support,medium
1440,1,0.82,0.93,4,248,5,0,0,product_mng,medium
14219,1,0.89,1.0,5,224,5,0,0,sales,low
14578,1,0.4,0.56,2,131,3,0,0,IT,low
1130,1,0.37,0.47,2,149,3,0,0,IT,medium
10445,0,0.55,0.4,5,219,4,0,0,IT,medium
10568,0,0.91,0.4,6,153,3,0,0,technical,low
9000,0,0.82,0.89,4,275,3,0,0,IT,medium
1510,1,0.87,1.0,4,224,5,0,0,technical,medium
7340,0,0.67,0.95,3,229,3,0,0,sales,medium
3105,0,0.24,0.7,5,147,6,1,0,support,medium
2593,0,0.57,0.9,3,256,4,0,0,RandD,low
10768,0,0.83,0.95,3,264,2,0,0,marketing,low
11521,0,0.77,0.63,4,236,7,0,0,IT,medium
656,1,0.79,0.86,5,235,5,0,0,support,medium
3070,0,0.72,0.65,5,151,3,0,0,sales,medium
5538,0,0.99,0.57,3,221,3,0,0,technical,low
14797,1,0.46,0.57,2,152,3,0,0,support,low
9050,0,0.61,0.9,4,216,3,0,0,technical,medium
1383,1,0.43,0.46,2,145,3,0,0,sales,low
14245,1,0.84,0.87,4,246,6,0,0,hr,low
13828,0,0.72,0.75,4,211,4,0,0,sales,medium
4940,0,0.99,0.71,4,232,3,0,0,support,medium
9025,0,0.71,0.8,4,199,2,0,0,sales,low
2927,0,0.68,0.56,4,272,3,0,0,sales,low
1614,1,0.43,0.54,2,130,3,0,0,sales,low
11989,0,0.9,0.76,3,255,7,0,0,product_mng,low
12090,1,0.4,0.5,2,130,3,0,0,sales,low
3356,0,0.6,0.6,3,221,2,0,0,RandD,medium
213,1,0.45,0.46,2,153,3,0,0,management,low
10712,0,0.96,0.64,3,166,2,0,0,accounting,medium
14532,1,0.82,0.84,5,244,5,0,0,sales,low
131,1,0.38,0.57,2,140,3,0,0,support,low
3087,0,0.17,0.76,4,280,5,0,0,hr,low
12727,1,0.43,0.57,2,160,3,0,0,technical,medium
11089,0,0.72,0.98,4,156,3,0,0,product_mng,medium
6517,0,0.66,0.59,3,145,3,0,0,hr,medium
10716,0,0.98,0.91,3,165,2,1,0,hr,medium
3467,0,0.98,0.68,3,203,3,0,0,hr,medium
8146,0,0.52,0.67,4,216,3,0,0,support,medium
11992,0,0.62,0.85,3,237,3,1,0,IT,medium
13141,0,0.8,0.82,4,271,4,0,0,sales,low
448,1,0.36,0.48,2,159,3,0,0,product_mng,low
13596,0,0.67,0.67,4,141,2,1,0,sales,low
11957,0,0.57,0.64,4,226,7,0,0,sales,low
14679,1,0.9,0.92,5,245,5,0,0,sales,low
699,1,0.38,0.45,2,156,3,0,0,sales,medium
8295,0,0.81,0.92,3,251,3,1,0,support,medium
10875,0,0.66,0.91,3,191,4,0,0,technical,low
7228,0,0.99,0.69,3,190,3,0,0,support,medium
523,1,0.74,0.82,4,239,6,0,0,IT,low
11209,0,0.38,0.43,3,188,7,0,0,sales,medium
12043,1,0.1,0.8,7,281,4,0,0,technical,low
9294,0,0.35,0.47,4,151,6,0,0,management,medium
1821,1,0.11,0.88,6,294,4,0,0,IT,medium
1415,1,0.2,0.9,6,138,3,0,0,technical,low
165,1,0.11,0.84,7,296,4,0,0,sales,low
12291,1,0.87,0.84,5,231,5,0,0,IT,low
3308,0,0.42,0.74,6,218,6,0,0,sales,medium
12249,1,0.11,0.84,6,298,4,0,0,sales,low
7762,0,0.82,0.87,5,273,6,0,0,support,medium
13195,0,0.99,0.99,4,163,4,0,0,product_mng,medium
6758,0,0.64,0.41,3,231,6,0,0,technical,medium
5305,0,0.26,0.51,2,284,2,0,0,technical,low
11381,0,0.37,0.72,3,121,2,0,0,sales,low
4600,0,0.71,0.68,4,228,2,0,0,sales,low
2555,0,0.56,0.94,3,226,2,0,0,technical,low
3383,0,0.54,0.98,3,217,3,0,0,sales,medium
12154,1,0.39,0.48,2,160,3,0,0,sales,low
5837,0,0.79,0.86,4,173,4,0,0,technical,low
10691,0,1.0,0.93,5,231,2,0,0,marketing,medium
8587,0,0.94,0.84,5,203,3,0,0,technical,low
625,1,0.78,0.98,5,263,6,0,0,sales,low
4791,0,0.66,0.95,4,183,3,0,0,technical,low
3997,0,0.76,0.79,3,197,5,0,0,accounting,medium
9139,0,0.69,0.68,4,225,3,0,0,technical,low
761,1,0.09,0.93,6,249,4,0,0,sales,low
11622,0,0.7,0.68,5,225,7,0,0,sales,medium
10931,0,0.81,0.77,5,251,2,0,0,sales,low
6407,0,0.77,0.58,2,247,2,1,0,RandD,medium
5479,0,0.54,0.69,4,168,2,0,0,management,low
6324,0,0.48,0.6,4,230,3,0,0,product_mng,medium
9635,0,0.58,0.75,4,244,4,0,0,sales,low
6990,0,0.67,0.67,4,226,2,0,0,technical,high
6927,0,0.8,0.5,4,125,3,0,0,technical,low
4039,0,0.89,0.73,4,171,4,0,0,RandD,medium
5497,0,0.3,0.61,3,138,5,0,0,sales,medium
645,1,0.4,0.54,2,141,3,0,0,technical,medium
13058,0,0.93,0.91,2,238,2,1,0,sales,low
5533,0,0.45,0.55,5,268,2,0,0,technical,low
7802,0,0.3,0.39,3,175,3,0,0,sales,medium
12718,1,0.91,1.0,5,244,6,0,0,hr,low
1882,1,0.09,0.89,6,282,4,0,0,support,low
4867,0,0.67,0.85,3,153,4,0,0,technical,low
11994,0,0.22,0.94,3,193,10,0,1,management,high
8087,0,0.58,0.83,3,226,3,0,0,RandD,low
9232,0,0.88,0.5,3,206,2,0,0,RandD,medium
4147,0,0.82,0.88,4,149,2,0,0,sales,low
2598,0,0.5,0.93,6,150,3,1,0,technical,medium
10733,0,0.61,0.9,3,224,3,0,0,support,low
14278,1,0.9,0.98,4,264,6,0,0,product_mng,medium
2822,0,0.82,0.99,5,252,3,1,0,RandD,low
2349,0,0.67,0.67,4,192,4,0,0,IT,low
5471,0,0.86,0.92,3,180,2,0,0,support,medium
5217,0,0.87,0.5,4,267,2,1,0,accounting,medium
7137,0,0.75,0.63,4,268,3,0,0,technical,medium
5131,0,0.91,0.99,5,228,4,1,0,sales,low
2286,0,0.56,0.64,3,260,3,0,0,RandD,medium
6241,0,0.84,0.68,4,151,2,0,0,technical,low
12258,1,0.88,0.88,5,232,5,1,0,accounting,medium
2827,0,0.73,0.59,3,219,2,0,0,accounting,low
14427,1,0.36,0.48,2,158,3,0,0,IT,low
4207,0,0.56,0.39,5,263,4,0,0,marketing,medium
11460,0,0.59,0.84,4,251,4,1,1,management,low
183,1,0.11,0.8,6,285,4,0,0,accounting,medium
6613,0,0.86,0.87,3,197,4,1,0,support,medium
11508,0,0.55,0.52,4,168,8,0,0,support,low
4057,0,0.72,0.54,3,226,2,1,0,sales,low
12901,0,0.9,0.88,5,254,2,0,0,marketing,medium
1169,1,0.45,0.45,2,145,3,0,0,sales,medium
2489,0,0.76,0.5,3,156,3,1,0,support,medium
8058,0,0.6,0.49,5,259,4,0,0,technical,low
5802,0,0.89,0.93,4,141,2,0,0,marketing,low
12180,1,0.4,0.47,2,146,3,0,0,sales,medium
1711,1,0.42,0.5,2,143,3,0,0,hr,low
14087,0,0.4,0.47,5,173,5,0,0,technical,medium
9370,0,0.77,0.83,5,197,4,0,0,management,high
2129,0,0.56,0.76,3,213,2,1,0,product_mng,medium
2532,0,0.75,0.87,4,193,3,0,0,sales,medium
8589,0,0.78,0.78,3,135,3,0,0,technical,low
1291,1,0.1,0.9,6,272,5,0,0,RandD,low
3661,0,0.78,0.79,5,233,3,1,0,RandD,high
3971,0,0.2,0.97,6,224,5,1,0,support,medium
8019,0,0.67,0.61,3,251,2,0,0,marketing,low
3458,0,0.74,0.5,4,216,3,0,0,sales,medium
9822,0,0.92,0.66,4,133,3,0,0,support,medium
3096,0,0.71,0.66,3,238,2,0,0,technical,low
7300,0,0.91,0.67,3,143,3,0,0,support,low
12279,1,0.82,0.81,4,233,4,1,0,support,low
9481,0,0.32,0.65,2,183,3,0,0,sales,low
6514,0,0.71,0.88,3,158,3,0,0,accounting,medium
5839,0,0.36,0.4,4,114,4,1,0,technical,low
6232,0,0.84,0.79,4,258,4,0,0,support,low
11939,0,0.92,0.7,3,129,3,0,1,management,high
6182,0,0.64,0.52,3,240,3,0,0,marketing,medium
2309,0,0.62,0.6,3,171,2,0,0,sales,low
901,1,0.43,0.53,2,145,3,0,0,IT,low
3748,0,0.8,0.58,5,127,3,0,0,sales,low
571,1,0.73,1.0,4,252,5,0,0,technical,medium
14996,1,0.37,0.53,2,143,3,0,0,support,low
4545,0,0.82,0.89,4,196,3,0,1,technical,medium
8804,0,0.78,0.49,3,194,3,1,0,sales,medium
7078,0,0.83,0.79,4,270,3,1,0,support,medium
3366,0,0.67,0.6,3,157,3,0,0,marketing,low
10501,0,0.32,0.4,2,132,3,0,0,technical,low
7434,0,0.57,0.62,5,141,3,0,0,accounting,medium
13936,0,0.16,0.63,6,286,7,0,1,sales,medium
14656,1,0.09,0.94,6,283,5,0,0,IT,low
5630,0,0.4,0.36,4,128,4,0,0,technical,medium
9621,0,0.46,0.4,3,145,2,0,0,support,medium
6743,0,0.48,0.98,4,174,3,0,0,sales,low
10066,0,0.77,0.64,3,191,3,1,0,product_mng,low
4452,0,0.96,0.57,3,151,2,0,0,sales,low
4704,0,0.56,0.76,3,134,2,0,0,support,high
2742,0,0.34,0.87,6,175,4,0,0,RandD,low
12527,1,0.09,0.9,7,289,4,0,0,product_mng,low
11463,0,0.8,0.7,4,246,3,0,1,marketing,low
14884,1,0.78,0.86,5,274,5,0,0,sales,low
4378,0,0.85,0.55,2,207,6,0,0,sales,low
10359,0,0.24,0.65,4,248,3,0,0,support,medium
8071,0,0.78,0.99,2,188,2,0,0,technical,medium
8075,0,0.69,0.85,5,246,3,0,0,IT,medium
11629,0,0.66,0.65,3,272,10,0,0,IT,medium
6895,0,0.69,0.91,4,128,3,1,0,sales,medium
14086,0,0.42,0.47,6,174,5,0,0,technical,low
4470,0,0.52,0.72,2,160,2,0,0,technical,high
3525,0,0.67,0.84,6,250,2,0,0,sales,low
14785,1,0.37,0.49,2,151,3,0,0,technical,medium
3115,0,0.21,0.52,5,130,2,0,0,IT,low
3952,0,0.69,0.81,3,214,2,0,0,IT,low
10129,0,0.54,0.95,4,149,3,0,0,support,low
1321,1,0.62,0.89,3,131,4,0,0,sales,low
9317,0,0.79,0.98,4,185,2,0,0,marketing,medium
10703,0,0.84,0.64,2,211,3,0,0,sales,medium
1527,1,0.38,0.55,2,131,3,0,0,marketing,low
14216,1,0.41,0.5,2,153,3,0,0,sales,low
4825,0,0.95,0.53,4,162,3,0,0,sales,medium
10650,0,0.59,0.69,3,162,3,0,0,technical,low
10687,0,0.94,0.8,4,266,3,1,0,support,medium
5487,0,0.99,0.72,3,220,2,1,0,product_mng,low
3877,0,0.64,0.61,4,191,4,0,0,IT,low
1111,1,0.44,0.46,2,149,3,0,0,technical,low
1408,1,0.39,0.53,2,136,3,0,0,hr,low
11464,0,0.49,0.66,3,155,3,0,1,sales,low
3137,0,0.72,0.66,3,152,2,0,0,marketing,low
14666,1,0.44,0.53,2,127,3,0,0,RandD,medium
7837,0,0.14,0.98,5,172,5,0,0,support,medium
7335,0,0.93,0.67,4,135,3,1,0,marketing,medium
7011,0,0.99,0.94,3,244,3,0,0,IT,high
10456,0,0.55,0.5,5,231,3,0,0,marketing,low
4478,0,0.79,0.86,3,139,3,0,0,support,low
11941,0,0.58,1.0,4,220,10,0,0,marketing,medium
7406,0,0.92,0.84,3,164,2,0,0,accounting,medium
7774,0,0.63,0.76,3,176,2,0,0,product_mng,low
2589,0,0.82,0.59,5,201,3,0,0,RandD,low
9694,0,0.84,0.49,3,172,4,0,0,RandD,medium
2538,0,0.79,0.76,3,160,3,0,0,sales,low
1320,1,0.1,0.86,6,306,4,0,0,sales,high
12979,0,0.83,0.95,3,264,2,0,0,marketing,low
9425,0,0.57,0.99,3,100,4,1,0,technical,low
10428,0,0.63,0.95,4,134,3,0,0,support,medium
5672,0,0.77,0.8,4,167,3,0,0,sales,medium
12969,0,0.51,0.52,5,261,3,1,0,RandD,low
1629,1,0.86,0.97,5,269,5,0,0,sales,medium
13562,0,0.64,0.52,5,258,10,1,0,management,high
10981,0,0.75,0.78,2,259,3,0,0,product_mng,low
6460,0,0.81,0.73,4,186,3,0,0,support,low
123,1,0.11,0.84,6,300,5,1,0,support,low
2634,0,0.44,0.42,4,159,4,0,0,technical,medium
7018,0,0.89,0.64,3,184,5,0,0,RandD,high
4756,0,0.88,0.95,3,137,3,0,0,sales,low
9988,0,0.89,0.83,5,269,3,0,0,IT,low
6675,0,0.4,0.86,2,264,5,0,0,technical,medium
3102,0,0.97,0.5,3,225,2,0,0,support,medium
2710,0,0.9,0.47,2,107,6,1,0,technical,low
6056,0,0.54,0.47,2,193,4,0,0,sales,medium
12792,0,0.75,0.94,5,217,2,0,0,support,medium
4326,0,0.5,0.87,3,252,2,0,0,support,low
8144,0,0.62,0.55,4,218,3,0,0,support,medium
4997,0,0.77,0.59,5,189,5,0,0,technical,low
14184,0,0.49,0.71,4,178,8,0,0,IT,medium
765,1,0.09,0.87,3,214,2,0,0,support,medium
1409,1,0.92,0.94,4,219,5,0,0,technical,low
14304,1,0.46,0.55,2,129,3,0,0,sales,low
10620,0,0.39,0.37,5,156,4,0,0,sales,medium
13509,0,0.7,0.77,4,245,2,0,0,sales,low
1745,1,0.09,0.78,6,260,4,0,0,IT,medium
7008,0,0.56,0.68,3,109,3,0,0,IT,low
11528,0,0.89,0.55,5,251,10,0,0,management,high
13075,0,0.79,0.65,5,215,2,1,0,sales,medium
6245,0,0.93,0.73,4,153,2,1,0,IT,medium
11277,0,0.57,0.7,4,237,6,0,0,accounting,low
8629,0,0.19,0.9,5,172,2,0,0,support,low
13380,0,0.77,0.83,5,216,4,0,0,IT,medium
4517,0,0.25,0.59,4,218,3,1,0,sales,low
12912,0,0.22,0.61,3,148,5,0,0,sales,medium
7021,0,0.83,0.5,4,167,3,1,0,RandD,medium
7239,0,0.83,0.99,4,184,3,0,0,IT,low
6819,0,0.29,0.47,5,139,4,0,0,sales,low
10065,0,0.65,0.83,5,182,2,1,0,IT,low
10806,0,0.95,0.67,4,261,3,0,0,technical,low
2138,0,0.67,0.5,4,157,2,0,0,accounting,medium
8990,0,0.75,0.92,3,199,3,1,0,management,low
14921,1,0.1,0.86,6,283,4,0,0,support,low
5966,0,0.7,0.48,5,273,2,0,0,sales,medium
6103,0,1.0,0.8,3,223,3,0,0,RandD,medium
626,1,0.44,0.49,2,145,3,0,0,sales,low
4591,0,0.88,0.59,5,147,4,0,0,sales,high
9371,0,0.93,0.87,3,154,3,1,0,IT,low
1616,1,0.37,0.46,2,156,3,0,0,sales,low
9974,0,0.58,0.62,3,218,3,0,0,support,medium
10398,0,0.96,0.74,5,194,4,1,0,sales,medium
1890,1,0.85,0.87,5,245,5,0,0,technical,low
8982,0,0.47,0.44,5,255,5,1,0,support,low
6653,0,0.94,0.66,4,230,2,0,0,sales,low
8199,0,0.84,0.9,3,196,3,1,0,hr,low
10606,0,0.87,0.61,3,162,2,0,0,RandD,low
7486,0,0.81,0.92,3,136,3,0,0,marketing,medium
14766,1,0.1,0.9,7,281,4,0,0,sales,low
2276,0,0.79,0.72,6,240,4,0,0,IT,low
11152,0,0.99,0.8,3,209,2,0,0,support,medium
10116,0,0.99,0.55,3,97,6,1,0,technical,medium
8609,0,0.58,0.6,4,147,3,0,0,technical,medium
7374,0,0.51,0.86,4,223,3,1,0,support,medium
8934,0,0.69,0.72,2,190,2,0,0,technical,medium
10319,0,0.66,0.96,4,185,2,1,0,sales,medium
5310,0,0.63,0.87,5,248,2,0,0,technical,low
12780,1,0.44,0.65,3,271,4,0,0,sales,low
3593,0,0.81,0.77,4,197,3,0,0,marketing,low
8121,0,0.5,0.97,4,217,3,0,0,hr,low
10101,0,0.56,0.68,3,144,3,1,0,sales,low
5265,0,0.66,0.5,3,229,3,0,0,marketing,low
6704,0,0.51,0.99,3,233,4,0,0,IT,low
7096,0,0.84,0.83,4,222,3,0,0,RandD,medium
13630,0,0.64,0.66,5,157,2,0,0,product_mng,low
824,1,0.37,0.56,2,138,3,0,0,IT,low
7935,0,0.86,0.81,3,232,4,0,0,RandD,low
14306,1,0.37,0.51,2,155,3,0,0,sales,low
116,1,0.86,0.68,5,263,2,0,0,technical,medium
7764,0,0.4,0.85,5,99,2,1,0,support,high
9673,0,0.54,0.82,3,284,2,1,0,support,low
10096,0,0.29,0.4,4,138,4,0,0,sales,low
11408,0,0.69,0.59,4,264,3,0,0,sales,medium
2371,0,0.78,0.98,5,158,2,0,0,marketing,medium
4669,0,0.94,0.83,4,156,2,0,0,sales,medium
11907,0,0.66,0.96,3,243,3,1,0,sales,medium
3799,0,0.8,0.67,3,164,3,0,0,IT,high
1024,1,0.42,0.47,2,129,3,0,0,hr,low
6557,0,0.8,0.8,3,175,2,0,0,RandD,medium
592,1,0.1,0.8,6,264,4,0,0,technical,low
